8.22656,-15.5083,-3.48926,-77.3218,-10.5249,-74.5532
8.23535,-15.4907,-3.52002,-76.6846,-10.0415,-75.6519
8.28369,-15.4688,-3.50684,-75.8496,-9.7998,-76.5308
8.25732,-15.4688,-3.5376,-75.4541,-9.22852,-77.981
8.31885,-15.4424,-3.51563,-74.5093,-9.07471,-78.5742
8.32764,-15.4028,-3.54639,-73.6963,-8.15186,-80.2441
8.36279,-15.416,-3.55518,-72.8394,-6.92139,-82.3755
8.38477,-15.3896,-3.55078,-72.2461,-6.06445,-83.9575
8.39355,-15.394,-3.52002,-71.7847,-5.31738,-85.3638
8.42432,-15.3501,-3.5376,-71.1694,-4.72412,-87.1655
8.46387,-15.3325,-3.62988,-70.708,-3.7793,-89.7583
8.46826,-15.3413,-3.55078,-70.1807,-4.021,-92.1313
8.52979,-15.3018,-3.56836,-69.4116,-3.58154,-94.6143
8.58252,-15.2358,-3.64746,-68.269,-2.19727,-97.6025
8.54736,-15.2227,-3.62109,-67.9395,-1.66992,-99.8218
8.54736,-15.2139,-3.60352,-67.2583,-1.47217,-101.36
8.45947,-15.1875,-3.64746,-67.2363,-0.98877,-103.052
8.53857,-15.1831,-3.60791,-66.5332,-0.74707,-104.634
8.57813,-15.1304,-3.60791,-65.6104,0.219727,-106.985
8.6001,-15.1172,-3.59912,-65.3247,0.439453,-107.864
8.6001,-15.1348,-3.64307,-65.2368,1.4502,-108.545
8.60889,-15.1348,-3.71338,-65.3467,2.5708,-107.732
8.53418,-15.1875,-3.66504,-65.9839,3.84521,-103.931
8.56934,-15.2051,-3.68262,-65.6763,5.03174,-99.9976
8.50342,-15.2534,-3.73535,-65.5225,6.19629,-96.5039
8.44189,-15.249,-3.74854,-65.5005,6.63574,-93.4717
8.46387,-15.2578,-3.75293,-65.3247,6.92139,-90.8569
8.40674,-15.2446,-3.78809,-65.2588,7.60254,-88.0664
8.41992,-15.249,-3.77051,-64.7974,7.75635,-84.8364
8.38916,-15.249,-3.80127,-64.3359,8.34961,-81.8701
8.36279,-15.2446,-3.80566,-63.8745,8.76709,-79.1675
8.33203,-15.249,-3.78369,-63.2813,8.78906,-76.2231
8.31006,-15.249,-3.80566,-62.8638,9.00879,-74.1797
8.32764,-15.2446,-3.76172,-61.9629,8.85498,-72.4878
8.31885,-15.2446,-3.75732,-61.1938,8.6792,-70.5542
8.36719,-15.2534,-3.72217,-59.502,8.12988,-68.2031
8.41992,-15.1699,-3.75732,-57.8101,8.02002,-66.7969
8.44629,-15.1392,-3.71777,-56.6455,7.42676,-65.6982
8.45068,-15.1523,-3.70898,-56.3818,7.36084,-65.2588
8.41992,-15.1436,-3.73975,-56.4038,7.55859,-64.6875
8.44189,-15.1392,-3.7002,-55.7446,7.31689,-63.4351
8.44189,-15.0952,-3.73975,-54.3823,7.16309,-62.1387
8.45947,-15.0996,-3.64307,-52.5806,5.71289,-60.6665
8.42432,-15.0732,-3.68262,-52.207,5.51514,-59.436
8.41992,-15.0776,-3.67822,-52.0752,5.40527,-59.2822
8.45068,-15.0688,-3.67822,-51.9214,5.3833,-59.3042
8.61768,-15.0864,-3.68701,-50.3833,4.10889,-59.4141
8.7627,-14.981,-3.6958,-47.3071,2.61475,-59.6558
8.79785,-14.9546,-3.68262,-45.9009,1.73584,-59.7876
8.81543,-14.9458,-3.6958,-43.7036,0.505371,-60.6665
8.95605,-14.8535,-3.5376,-40.2539,-2.30713,-61.9629
8.97803,-14.8271,-3.56836,-38.9136,-2.74658,-62.6001
9.01318,-14.7305,-3.58594,-37.3315,-3.49365,-62.7319
8.96924,-14.7524,-3.55518,-36.98,-4.021,-63.0615
8.99121,-14.7393,-3.54639,-36.7822,-4.13086,-63.2373
9.00879,-14.7437,-3.55957,-36.7822,-4.10889,-63.5229
9.02637,-14.7305,-3.5376,-36.7822,-4.2627,-65.6104
9.03955,-14.6953,-3.51123,-36.7603,-4.21875,-67.3022
9.02637,-14.6689,-3.54199,-36.9141,-3.73535,-69.1479
9.01318,-14.6646,-3.51123,-37.1777,-3.86719,-70.4883
8.98682,-14.6909,-3.4585,-37.5513,-3.93311,-72.7295
8.98242,-14.6689,-3.54199,-37.8589,-3.25195,-74.2456
9.03076,-14.6909,-3.4541,-37.8149,-3.38379,-76.4209
9.00879,-14.6602,-3.50684,-38.1226,-2.48291,-78.5083
9.03076,-14.6558,-3.52002,-38.3203,-1.88965,-79.8047
9.02637,-14.6689,-3.54639,-38.6499,-1.42822,-80.9473
9.03076,-14.6689,-3.56396,-38.8477,-1.2085,-81.3208
9.04395,-14.6953,-3.5332,-38.9795,-1.38428,-80.2222
9.0835,-14.7744,-3.57275,-39.7705,-1.99951,-72.0483
9.01318,-14.8271,-3.6123,-40.2759,-2.06543,-67.0605
8.98242,-14.8755,-3.59912,-41.1108,-2.17529,-63.501
9.01318,-14.9106,-3.62109,-41.5503,-1.604,-61.6992
8.99561,-14.9106,-3.7002,-42.3413,-0.32959,-61.04
8.99561,-14.9326,-3.6167,-43.0664,-0.219727,-60.5347
8.99561,-14.9326,-3.70898,-43.6157,0.681152,-59.8535
8.99561,-14.9854,-3.64746,-45.1538,1.34033,-59.3701
8.96924,-15.0337,-3.79248,-47.7466,3.82324,-58.3374
8.97803,-15.0776,-3.88477,-49.5264,5.75684,-56.8433
8.90771,-15.1216,-3.88037,-50.8447,8.17383,-55.3271
8.82861,-15.1787,-3.98584,-51.8774,12.2168,-52.8003
8.85498,-15.1743,-4.01221,-51.9873,13.5571,-51.5918
8.79785,-15.2139,-4.02979,-53.042,14.6997,-50.5591
8.80664,-15.2402,-4.07813,-53.5254,15.5786,-49.3506
8.80225,-15.2095,-4.12646,-53.811,16.1938,-48.2739
8.80664,-15.2271,-4.12207,-54.2065,16.3696,-47.1533
8.79785,-15.2358,-4.15283,-54.5581,16.6772,-45.7031
8.74072,-15.2886,-4.1748,-55.3491,17.0947,-43.7695
8.73193,-15.3237,-4.12207,-55.6787,16.9849,-42.2754
8.74072,-15.2842,-4.22314,-55.9204,17.644,-40.8472
8.70117,-15.3149,-4.18799,-56.3159,17.5562,-39.397
8.65723,-15.3501,-4.20996,-56.9312,17.8418,-38.4521
8.6792,-15.3545,-4.1792,-57.041,17.7979,-37.6392
8.64844,-15.3765,-4.18799,-57.4805,17.9077,-36.9141
8.64404,-15.3633,-4.19678,-57.6563,17.8857,-36.4307
8.64404,-15.3633,-4.20996,-57.854,17.9956,-36.167
8.63525,-15.3677,-4.25391,-58.2715,18.3032,-35.0464
8.63086,-15.4072,-4.21436,-58.4912,18.1055,-34.3213
8.64404,-15.3721,-4.24072,-58.3154,18.1714,-33.2886
8.62646,-15.394,-4.1792,-58.3594,17.7759,-31.7725
8.63086,-15.3984,-4.22754,-58.4033,17.9517,-30.4541
8.57813,-15.4688,-4.19238,-58.689,17.5122,-28.7402
8.58691,-15.4512,-4.1748,-58.4473,17.0508,-27.2461
8.58252,-15.416,-4.15723,-58.1616,16.7432,-26.2134
8.58252,-15.394,-4.18359,-57.9199,16.7432,-25.3564
8.58252,-15.4248,-4.20996,-57.9639,16.6113,-24.5435
8.59131,-15.4424,-4.17041,-57.876,16.1938,-24.2358
8.57373,-15.4292,-4.15723,-57.8979,16.0181,-24.2798
8.57813,-15.4116,-4.12207,-57.4146,15.4028,-25.5322
8.59131,-15.3809,-4.14404,-56.8213,15.0513,-27.6855
8.69238,-15.3457,-4.07813,-55.9204,14.458,-29.0698
8.67041,-15.3545,-4.08691,-55.8325,14.5239,-30.542
8.62646,-15.394,-4.04297,-55.9644,14.1943,-31.8384
8.66602,-15.3062,-4.05176,-55.3491,14.1504,-34.2993
8.66602,-15.2754,-4.06494,-54.9756,14.2603,-36.6064
8.70557,-15.2974,-4.021,-54.5801,13.8208,-38.562
8.71875,-15.3105,-3.98145,-54.4702,13.623,-39.9902
8.77588,-15.2754,-3.95947,-53.877,13.4473,-41.1328
8.79346,-15.2446,-4.02979,-53.5474,13.7988,-41.8799
8.79346,-15.2578,-4.02979,-53.3936,13.7769,-42.8467
8.76709,-15.2666,-4.05176,-53.5034,13.7988,-44.1431
8.78467,-15.2402,-4.02979,-53.1299,13.645,-44.6704
8.78906,-15.2271,-4.04297,-52.9321,13.645,-45.6372
8.78906,-15.2578,-3.99023,-52.8662,13.1396,-46.4502
8.78467,-15.2402,-3.98584,-52.6465,13.0737,-47.4609
8.74512,-15.2446,-4.00342,-52.7563,13.0957,-48.0322
8.77588,-15.2358,-3.99463,-52.4927,12.9419,-48.3838
8.78906,-15.2402,-3.97705,-52.3828,12.7881,-48.7573
8.81982,-15.2271,-3.93311,-52.0972,12.4805,-49.1968
8.80664,-15.2183,-3.96387,-52.0093,12.5684,-49.5044
8.77588,-15.2314,-3.95068,-52.0972,12.4585,-49.7241
8.78027,-15.2314,-3.99463,-52.0313,12.6343,-50.0537
8.80225,-15.2227,-3.97705,-51.8115,12.4585,-50.3613
8.82422,-15.2183,-3.94189,-51.5259,12.1729,-51.416
8.79346,-15.2358,-3.95068,-51.5479,12.085,-52.0972
8.78027,-15.2227,-3.94189,-51.3281,11.7993,-52.9541
8.7627,-15.1963,-3.95947,-50.9985,11.7114,-53.7451
8.78467,-15.1743,-3.95068,-50.3613,11.5576,-54.7339
8.86377,-15.1216,-3.92432,-49.4385,11.1621,-55.8105
8.89014,-15.126,-3.87598,-48.7573,10.6348,-57.6782
8.83301,-15.104,-3.94189,-48.6475,10.9204,-59.2163
8.89014,-15.0996,-3.84961,-48.208,10.3271,-60.3589
8.93408,-15.0601,-3.84521,-47.8345,10.2832,-61.1499
8.96045,-15.0557,-3.87158,-47.5928,10.3711,-61.875
8.99121,-15.0645,-3.8584,-47.3291,10.1733,-63.0835
8.95605,-15.0645,-3.87598,-47.4829,10.2612,-63.6768
8.91211,-15.0908,-3.86279,-47.6807,10.2393,-63.9185
8.89893,-15.0864,-3.88477,-47.7246,10.3052,-64.248
8.9209,-15.0864,-3.87158,-47.6807,10.2393,-64.4238
8.91211,-15.0952,-3.87598,-47.8125,10.2832,-64.0942
8.86377,-15.1919,-3.84082,-48.9331,9.93164,-59.502
8.81543,-15.2183,-3.95508,-49.6582,10.5469,-56.2939
8.80225,-15.2139,-3.89795,-49.8779,10.3931,-53.9209
8.77588,-15.2183,-3.89355,-50.2075,10.5249,-52.4268
8.70557,-15.2183,-3.86279,-50.6909,10.5469,-50.4492
8.72754,-15.249,-3.854,-50.9766,10.6128,-48.5156
8.6792,-15.3105,-3.87158,-52.5146,10.6348,-44.4287
8.6001,-15.3633,-3.87158,-53.833,10.9424,-43.5498
8.54297,-15.394,-3.92432,-54.5581,11.3818,-44.231
8.53418,-15.394,-3.94629,-54.646,11.6235,-44.8242
8.55176,-15.3545,-3.96387,-54.4043,11.8213,-44.9121
8.60449,-15.3325,-3.9375,-54.0308,11.7114,-44.2749
8.69678,-15.2446,-3.95508,-53.1519,12.1729,-43.2422
8.77588,-15.1655,-3.94189,-51.8774,12.2168,-41.9238
8.88574,-15.0732,-3.97266,-50.0977,12.1509,-39.0674
8.88135,-15.0381,-3.95068,-49.9438,12.085,-38.9575
8.88574,-15.0381,-3.92871,-49.9219,12.019,-39.0674
8.91211,-15.0293,-3.94629,-49.856,12.2607,-38.2544
8.92969,-15.0645,-3.95947,-50.3174,12.7002,-34.519
8.91211,-15.0469,-3.96826,-50.7788,13.0078,-32.1021
8.89453,-15.0864,-3.92871,-51.1743,13.0518,-30.2563
8.89453,-15.0557,-3.92871,-51.1963,13.0298,-28.938
8.94287,-15.0425,-3.96387,-51.1963,13.0298,-27.4878
8.94727,-15.0601,-3.95947,-51.3721,13.0518,-25.8618
8.91211,-15.0776,-3.95947,-51.7456,13.0518,-24.1699
8.91211,-15.1084,-3.92871,-51.8555,12.832,-23.7085
8.92529,-15.104,-3.96387,-51.7896,13.0078,-23.5986
8.90771,-15.1084,-3.95508,-51.8774,12.9419,-23.4888
8.90332,-15.0996,-3.96826,-51.9214,12.9639,-22.9395
8.91211,-15.082,-3.96387,-51.9873,12.9858,-20.918
8.95605,-15.0776,-4.03418,-51.9653,13.2495,-18.6108
8.94287,-15.0996,-4.021,-52.3828,13.0957,-16.6113
8.95605,-15.1304,-3.96826,-52.4048,12.7881,-14.0625
9.00879,-15.0732,-3.99463,-51.9873,12.8101,-11.7114
9.03516,-15.0952,-4.021,-51.5918,12.7441,-7.91016
9.09668,-15.0337,-3.99023,-50.8447,12.4805,-4.61426
9.00879,-15.0205,-3.94629,-51.0864,12.2827,-2.59277
9.05273,-15.0029,-4.05176,-50.8667,12.8101,0.439453
9.02197,-15.0513,-3.89795,-51.0205,11.7334,3.16406
9.04834,-14.9941,-3.95947,-50.625,11.9971,5.40527
9.02197,-15.0029,-3.97266,-50.5371,11.7334,9.71191
8.89893,-15.0645,-3.92871,-50.9546,11.0742,14.7217
8.82422,-15.082,-3.97266,-51.46,10.7446,19.9072
8.67041,-15.2183,-3.94629,-53.1299,10.1733,25.4883
8.47266,-15.2578,-3.98145,-54.8657,10.0415,28.125
8.36719,-15.3809,-3.91113,-56.2061,9.33838,30.4541
8.26172,-15.4556,-3.89355,-57.9639,9.00879,34.2993
8.0332,-15.5654,-3.84082,-60.0732,8.32764,36.4307
7.75635,-15.6533,-3.91992,-63.6548,7.77832,39.7705
7.36523,-15.9214,-3.48926,-71.9385,1.80176,45.2417
7.19824,-15.8818,-3.59033,-73.1689,1.09863,46.4941
7.12793,-15.8906,-3.5332,-75.564,1.4502,47.2412
7.02246,-15.9346,-3.57715,-78.9917,2.61475,49.021
6.89941,-15.939,-3.63867,-80.9912,3.47168,51.46
6.85986,-15.9785,-3.57275,-82.1558,3.20801,54.9316
6.81152,-15.9741,-3.57275,-82.9468,3.31787,57.3486
6.81592,-16.0049,-3.50244,-82.5732,3.18604,59.3701
6.82031,-15.9609,-3.6123,-79.6509,5.20752,61.3696
6.80273,-15.9873,-3.52002,-78.772,5.03174,62.8638
6.89063,-15.9873,-3.57275,-78.3325,5.36133,63.9624
6.81592,-15.9609,-3.54639,-78.6621,5.20752,64.7534
6.75439,-15.9785,-3.50684,-78.5742,4.63623,65.896
6.72803,-15.9565,-3.50244,-78.3984,4.43848,67.1924
6.71045,-15.9785,-3.44531,-78.4863,4.10889,68.6426
6.73682,-15.9785,-3.44971,-78.1348,4.24072,70.4004
6.75,-15.9741,-3.44092,-77.6953,4.28467,72.0264
6.79834,-15.895,-3.48047,-76.4868,4.8999,73.4326
6.84668,-15.8511,-3.47168,-75.1685,5.05371,74.6191
6.95654,-15.8291,-3.54199,-73.3887,5.51514,75.4761
6.9917,-15.7939,-3.48486,-71.8286,5.31738,75.4321
7.24658,-15.7061,-3.6167,-68.1812,6.41602,74.5313
7.41797,-15.6182,-3.6167,-64.9512,7.0752,73.6084
7.55859,-15.605,-3.62549,-62.2925,7.73438,72.3999
7.6333,-15.4731,-3.73975,-59.6997,9.11865,70.5322
7.76953,-15.4204,-3.69141,-57.5684,9.29443,69.6533
7.94092,-15.3325,-3.75732,-55.481,10.0635,69.1479
7.98486,-15.2754,-3.7749,-54.2505,10.6567,69.0601
8.12988,-15.2402,-3.74414,-52.0313,10.3931,69.4556
8.17822,-15.1963,-3.6958,-50.3174,9.93164,69.873
8.2002,-15.1875,-3.75732,-49.1968,10.1733,69.3457
8.28809,-15.104,-3.74414,-47.3071,9.86572,68.0493
8.34521,-15.0996,-3.75293,-46.4282,9.93164,67.1704
8.38037,-14.959,-3.7749,-44.7803,10.0195,66.2476
8.34961,-14.981,-3.68262,-44.3408,9.58008,64.4238
8.37158,-14.9678,-3.71777,-43.9673,9.99756,64.4678
8.3584,-14.9854,-3.69141,-43.9673,10.0635,64.9731
8.3584,-15.0073,-3.73535,-43.9014,10.7886,64.4897
8.31006,-15.0337,-3.79248,-45.0879,12.2388,60.271
8.36719,-15.0908,-3.83643,-45.9229,13.1396,56.7114
8.28369,-15.1084,-3.79688,-47.0435,13.2935,52.8662
8.28369,-15.1172,-3.82324,-47.1973,13.4473,50.1636
8.25732,-15.1304,-3.81006,-47.5488,13.4473,47.2192
8.1958,-15.2227,-3.80566,-48.4717,13.5132,44.4067
8.2002,-15.1875,-3.84521,-48.7573,13.9526,42.8687
8.18262,-15.2183,-3.75732,-49.3286,13.4253,42.7588
8.19141,-15.2402,-3.84521,-49.7241,13.8428,44.165
8.1958,-15.2314,-3.86279,-49.8999,13.8647,44.7363
8.1958,-15.2402,-3.84082,-50.2075,13.7769,46.5161
8.25293,-15.2666,-3.83203,-50.4492,13.2495,56.4697
8.24854,-15.2534,-3.87158,-50.6689,13.3154,64.248
8.25732,-15.271,-3.91992,-51.1304,13.3374,72.2461
8.24854,-15.2886,-3.88916,-51.8115,13.1836,77.168
8.23535,-15.2402,-3.90234,-52.0972,13.3154,79.9805
8.17383,-15.293,-3.854,-53.1958,13.1616,82.1997
8.19141,-15.3018,-3.9375,-53.5254,13.667,85.166
8.08594,-15.3457,-3.89355,-54.3604,13.3374,87.3853
8.10352,-15.3721,-3.95947,-54.4922,13.4473,90.769
8.01563,-15.3853,-3.87598,-55.1074,12.8979,93.7573
8.00244,-15.438,-3.84521,-55.3271,12.3267,96.9214
7.96289,-15.4248,-3.91553,-55.5908,12.5244,99.8657
7.94092,-15.4731,-3.81445,-55.7666,11.5796,102.986
7.89258,-15.4468,-3.84521,-55.7446,11.4038,105.447
7.82227,-15.4731,-3.854,-56.1621,11.3159,108.04
7.80029,-15.4819,-3.82764,-56.0962,10.8545,109.819
7.80029,-15.4731,-3.75732,-56.1841,10.3052,111.072
7.77393,-15.4819,-3.74854,-56.3599,10.1074,112.28
7.7124,-15.4819,-3.71777,-56.7114,9.86572,112.852
7.67725,-15.4995,-3.73535,-56.8872,9.77783,113.774
7.69922,-15.4775,-3.71777,-56.7334,9.42627,115.137
7.65967,-15.4907,-3.68701,-56.8872,9.18457,115.708
7.68164,-15.4819,-3.68701,-56.6675,9.22852,115.95
7.65527,-15.4951,-3.68701,-56.7334,9.27246,116.038
7.61572,-15.4995,-3.67822,-56.7114,9.33838,116.279
7.57617,-15.5127,-3.66943,-56.8433,9.42627,116.455
7.58496,-15.5083,-3.67822,-56.7114,9.58008,116.609
7.58057,-15.5039,-3.66943,-56.6895,9.60205,116.565
7.57617,-15.5039,-3.67822,-56.6895,9.73389,116.521
7.58057,-15.5083,-3.68701,-56.5796,9.86572,116.411
7.57617,-15.5215,-3.68701,-56.5137,10.0195,116.301
7.58936,-15.5083,-3.7002,-56.1182,10.2832,116.213
7.53662,-15.5083,-3.66943,-56.1182,10.2393,116.125
7.54102,-15.5083,-3.66943,-56.0522,10.2832,116.147
7.52344,-15.5171,-3.66504,-56.2061,10.3711,116.169
7.51025,-15.5215,-3.66943,-56.1182,10.6787,116.367
7.4751,-15.5347,-3.66064,-56.1401,10.8545,116.455
7.47949,-15.5479,-3.64746,-56.0962,10.9204,116.631
7.46631,-15.5479,-3.64307,-56.1401,10.8984,116.631
7.46191,-15.5479,-3.63867,-56.1841,10.9424,116.631
7.46191,-15.5435,-3.63867,-56.1621,10.9863,116.631
